set Zone5Generators :=
RATHDRUM_1 RATHDRUM_2 RATHDRUMPWR_CTG1 RATHDRUMPWR_STG1 RUPERT_1002 ALDEN_BAILEY_LOKI BEAVER_1 BEAVER_2 BEAVER_3 BEAVER_4 BEAVER_5 BEAVER_6 BEAVER_7 BEAVER_8 BOARDMAN_1 COYOTE_SPRINGS_1_GEN_1 COYOTE_SPRINGS_1_GEN_2 COYOTE_SPRINGS_2_GEN_1 COYOTE_SPRINGS_2_GEN_2 HERMISTON_1 HERMISTON_2 HERMISTON_3 HERMISTON_4 HERMISTON_PWR_CTG1 HERMISTON_PWR_CTG2 HERMISTON_PWR_STG1 KLAMATH_COGEN_CT1 KLAMATH_COGEN_CT2 KLAMATH_COGEN_ST1 KLAMATH_EXPANSION_GT1 KLAMATH_EXPANSION_GT2 KLAMATH_EXPANSION_GT3 KLAMATH_EXPANSION_GT4 OSU_ENERGY_CENTER_CTG OSU_ENERGY_CENTER_STG PORT_WESTWARD_1_GEN_1 PORT_WESTWARD_1_GEN_2 BIOTECH_LS_BLS1 BOULDER_PARK_1 BOULDER_PARK_2 BOULDER_PARK_3 BOULDER_PARK_4 BOULDER_PARK_5 BOULDER_PARK_6 TRANSALTA_CENTRALIA_1 TRANSALTA_CENTRALIA_2 TRANSALTA_CENTRALIA_CC CHEHALIS_CA CHEHALIS_CT1 CHEHALIS_CT2 CRYSTAL_MOUNTAIN_1 ENCOGEN_CTG1 ENCOGEN_CTG2 ENCOGEN_CTG3 ENCOGEN_STG FERNDALE_CT1A FERNDALE_CT1B FERNDALE_ST1 FREDERICKSON_1 FREDERICKSON_2 FREDERICKSON_PWR_FICT FREDERICKSON_PWR_FIST FREDONIA_1 FREDONIA_2 FREDONIA_3 FREDONIA_4 GOLDENDALE_G1 GOLDENDALE_G2 GRAYS_HARBOR_CT1 GRAYS_HARBOR_CT2 GRAYS_HARBOR_ST1 GRIMES_WAY_1 GRIMES_WAY_2 GRIMES_WAY_3 MARCH_POINT_GTG1 MARCH_POINT_GTG2 MARCH_POINT_GTG3 MARCH_POINT_STG1 MINT_FARM_1STG MINT_FARM_CTG1 NORTHEAST_1 RIVER_ROAD SUMAS_GEN1 SUMAS_GEN2 UNIV_OF_WA_DG3 UNIV_OF_WA_DG4 UNIV_OF_WA_DG5 UNIV_OF_WA_DG6 UNIV_OF_WA_DG7 UNIV_OF_WA_TG2 WHITEHORN_2 WHITEHORN_3 GRAND_COULEE_PS SLACK PNWH COLUMBIA_2 ;

set WECCImports :=
P3I P8I P14I P65I P66I ;

set Coal :=
BOARDMAN_1 TRANSALTA_CENTRALIA_1 TRANSALTA_CENTRALIA_2 ;

set Nuclear :=
COLUMBIA_2 ;

set Oil :=
CRYSTAL_MOUNTAIN_1 GRIMES_WAY_3 UNIV_OF_WA_DG3 UNIV_OF_WA_DG4 UNIV_OF_WA_DG5 UNIV_OF_WA_DG6 UNIV_OF_WA_DG7 ;

set PSH :=
GRAND_COULEE_PS ;

set Slack :=
SLACK ;

set Hydro :=
PNWH ;

set Ramping :=
PNWH P3I P8I P14I P65I P66I ;

set Gas :=
RATHDRUM_1 RATHDRUM_2 RATHDRUMPWR_CTG1 RATHDRUMPWR_STG1 RUPERT_1002 ALDEN_BAILEY_LOKI BEAVER_1 BEAVER_2 BEAVER_3 BEAVER_4 BEAVER_5 BEAVER_6 BEAVER_7 BEAVER_8 COYOTE_SPRINGS_1_GEN_1 COYOTE_SPRINGS_1_GEN_2 COYOTE_SPRINGS_2_GEN_1 COYOTE_SPRINGS_2_GEN_2 HERMISTON_1 HERMISTON_2 HERMISTON_3 HERMISTON_4 HERMISTON_PWR_CTG1 HERMISTON_PWR_CTG2 HERMISTON_PWR_STG1 KLAMATH_COGEN_CT1 KLAMATH_COGEN_CT2 KLAMATH_COGEN_ST1 KLAMATH_EXPANSION_GT1 KLAMATH_EXPANSION_GT2 KLAMATH_EXPANSION_GT3 KLAMATH_EXPANSION_GT4 OSU_ENERGY_CENTER_CTG OSU_ENERGY_CENTER_STG PORT_WESTWARD_1_GEN_1 PORT_WESTWARD_1_GEN_2 BIOTECH_LS_BLS1 BOULDER_PARK_1 BOULDER_PARK_2 BOULDER_PARK_3 BOULDER_PARK_4 BOULDER_PARK_5 BOULDER_PARK_6 TRANSALTA_CENTRALIA_CC CHEHALIS_CA CHEHALIS_CT1 CHEHALIS_CT2 ENCOGEN_CTG1 ENCOGEN_CTG2 ENCOGEN_CTG3 ENCOGEN_STG FERNDALE_CT1A FERNDALE_CT1B FERNDALE_ST1 FREDERICKSON_1 FREDERICKSON_2 FREDERICKSON_PWR_FICT FREDERICKSON_PWR_FIST FREDONIA_1 FREDONIA_2 FREDONIA_3 FREDONIA_4 GOLDENDALE_G1 GOLDENDALE_G2 GRAYS_HARBOR_CT1 GRAYS_HARBOR_CT2 GRAYS_HARBOR_ST1 GRIMES_WAY_1 GRIMES_WAY_2 MARCH_POINT_GTG1 MARCH_POINT_GTG2 MARCH_POINT_GTG3 MARCH_POINT_STG1 MINT_FARM_1STG MINT_FARM_CTG1 NORTHEAST_1 RIVER_ROAD SUMAS_GEN1 SUMAS_GEN2 UNIV_OF_WA_TG2 WHITEHORN_2 WHITEHORN_3 ;

set zones :=
PNW ;

param SimHours := 8760;
param SimDays:= 365;

param HorizonHours := 48;

param HorizonDays := 2;

param:	typ	zone	netcap 	seg1	seg2	seg3	mincap	ramp	minu	mind	var_om	no_load	st_cost	:=
PNW	1653	17843.512723893182	537.8425594688687	0	509.8
PNW	1654	16815.26854375736	303.267124127829	0	509.8
PNW	1655	15639.876350769995	296.86347833959644	0	509.8
PNW	1656	14557.191027400759	351.4859971610322	0	509.8
PNW	1657	14416.19227438417	2703.959733081097	0	509.8
PNW	1658	14143.905861421585	2230.534836926734	0	509.8
PNW	1659	14152.378199777886	2279.1773857433	0	509.8
PNW	1660	14373.806210149907	2098.4729866185407	0	509.8
PNW	1661	15170.810781341692	2167.8928080788182	0	509.8
PNW	1662	16862.30041576356	2260.561862517725	0	509.8
PNW	1663	19062.800555820144	2658.1706037087715	0	509.8
PNW	1664	20100.78495813804	2777.7332597291747	0	509.8
PNW	1665	19952.865355239923	2501.133615402066	0	509.8
PNW	1666	19527.239588862416	2762.0235598109666	0	509.8
PNW	1667	19155.96198756324	2843.239515798504	0	509.8
PNW	1668	18747.7762328786	2619.637400239227	0	509.8
PNW	1669	18425.60576743557	2776.1970866229844	0	509.8
PNW	1670	18098.300259561755	2968.7014307092572	0	509.8
PNW	1671	17827.722336336843	2677.595283040653	0	509.8
PNW	1672	17685.589990993387	2527.7780561516074	0	509.8
PNW	1673	17872.83100491693	2187.5337122345745	0	509.8
PNW	1674	18561.9140770542	1956.4853984699607	0	509.8
PNW	1675	19974.19886698351	1662.8442035312833	0	509.8
PNW	1676	20036.41825313817	1464.0514512962213	0	509.8
PNW	1677	19222.521038269486	1236.0413838214556	0	509.8
PNW	1678	17836.789162477486	1112.982100126354	0	509.8
PNW	1679	16461.50770062662	1141.450249351049	0	509.8
PNW	1680	15336.895811591434	1271.5244178059722	0	509.8
PNW	1681	14775.520115953981	1525.7623310737101	0	509.8
PNW	1682	14504.958294937507	2459.6060515325353	0	509.8
PNW	1683	14457.47753937235	3033.42753408251	0	509.8
PNW	1684	14704.418538856555	4565.8322504813295	0	509.8
PNW	1685	15474.759735143798	4355.026615384608	0	509.8
PNW	1686	17218.56462962593	3734.794994007885	0	509.8
PNW	1687	19485.167872957154	3337.915749353949	0	509.8
PNW	1688	20410.82641801872	3002.58784951592	0	509.8
PNW	1689	20044.25229426332	2454.277832238813	0	509.8
PNW	1690	19528.29136940467	2488.679706557636	0	509.8
PNW	1691	19196.623536118368	2627.428156438057	0	509.8
PNW	1692	18860.737218021102	2340.0203763337413	0	509.8
PNW	1693	18561.52519668531	2464.2000064120725	0	509.8
PNW	1694	18318.355855909947	3259.7433621009004	0	509.8
PNW	1695	18031.217036851467	4122.181354128889	0	509.8
PNW	1696	17976.6104966169	4228.2499422543	0	509.8
PNW	1697	18156.4930805406	4096.450589985122	0	509.8
PNW	1698	18723.01156439912	3675.9424746099135	0	509.8
PNW	1699	19989.464454648703	2810.0638497401646	0	509.8
PNW	1700	20060.853435288434	1865.855661705235	0	509.8
PNW	1701	19280.57675400433	1068.7135258213161	0	509.8
PNW	1702	17998.183800682717	363.2071539326769	0	509.8
PNW	1703	16643.120412852575	112.1799367805286	0	509.8
PNW	1704	15469.413782406253	25.81318695144993	0	509.8
PNW	1705	14649.922297205654	30.452941187242665	0	509.8
PNW	1706	14388.29178147904	100.68356136712393	0	509.8
PNW	1707	14350.027865371478	84.48920695644681	0	509.8
PNW	1708	14536.571565794597	147.54331970563214	0	509.8
PNW	1709	15279.0814766223	191.78270904638302	0	509.8
PNW	1710	16843.392322097523	240.106096395945	0	509.8
PNW	1711	18815.630953398184	397.12366399065763	0	509.8
PNW	1712	19751.20510035628	654.0064228212561	0	509.8
PNW	1713	19678.158952619568	839.3208287693992	0	509.8
PNW	1714	19307.15528148194	1807.5591172099093	0	509.8
PNW	1715	18975.78467872782	3131.3610504163653	0	509.8
PNW	1716	18691.45695924753	4579.626609007086	0	509.8
PNW	1717	18402.0619090153	5112.588495943971	0	509.8
PNW	1718	18146.69951866569	5315.289387234712	0	509.8
PNW	1719	17917.059072071173	5620.715874017764	0	509.8
PNW	1720	17871.943243453632	5462.997972748642	0	509.8
PNW	1721	18069.14599973561	5717.2446212653895	0	509.8
PNW	1722	18527.50161706812	5717.8702107043555	0	509.8
PNW	1723	19750.19787389639	5228.51820995302	0	509.8
PNW	1724	19901.587959372875	5625.071370105706	0	509.8
PNW	1725	19168.64404237299	5254.171065533492	0	509.8
PNW	1726	17896.917930570533	4702.2449342980935	0	509.8
PNW	1727	16603.498997171497	4490.132709952786	0	509.8
PNW	1728	15471.047451679055	4318.4159158002285	0	509.8
PNW	1729	15129.656279339939	525.3324629753654	0	509.8
PNW	1730	14887.197643662612	243.65656539440621	0	509.8
PNW	1731	14842.191780911897	78.10607880508533	0	509.8
PNW	1732	15111.670345078874	13.728647810906706	0	509.8
PNW	1733	15928.635380964899	17.820133911198198	0	509.8
PNW	1734	17660.978803300368	24.6985188377467	0	509.8
PNW	1735	19719.515346985332	27.504312843903712	0	509.8
PNW	1736	20592.254863965973	36.53568347568417	0	509.8
PNW	1737	20325.305905565314	71.16324193952761	0	509.8
PNW	1738	19737.882121040177	214.85267194846418	0	509.8
PNW	1739	19464.219247160858	313.0595223918713	0	509.8
PNW	1740	19064.410065976248	601.5944107508053	0	509.8
PNW	1741	18655.789256297725	900.1573407214304	0	509.8
PNW	1742	18274.906314979413	1253.855092507592	0	509.8
PNW	1743	18158.303221880247	1379.1812347309956	0	509.8
PNW	1744	18042.73368559085	2168.187769590145	0	509.8
PNW	1745	18237.817693153185	3032.513261953576	0	509.8
PNW	1746	18691.103062617552	3278.329316039972	0	509.8
PNW	1747	19886.478472199426	3517.258043646781	0	509.8
PNW	1748	20058.484421896203	4008.1813911936133	0	509.8
PNW	1749	19295.821492697432	4187.185307792507	0	509.8
PNW	1750	18009.759196072067	4372.704653817365	0	509.8
PNW	1751	16700.225647310526	4232.430622297662	0	509.8
PNW	1752	15636.240934118903	4687.651054604938	0	509.8
PNW	1753	14123.851947926982	79.74512295896824	0	509.8
PNW	1754	13872.457260111743	115.30717385921528	0	509.8
PNW	1755	13849.680126896428	476.1240774484458	0	509.8
PNW	1756	14087.263764662444	533.2822900829716	0	509.8
PNW	1757	14842.92136738179	301.6273334204479	0	509.8
PNW	1758	16457.872772951436	222.9170248157896	0	509.8
PNW	1759	18330.03426365392	238.16987370134842	0	509.8
PNW	1760	19180.636362652902	681.6904399534111	0	509.8
PNW	1761	18959.43587654052	1091.7720845560468	0	509.8
PNW	1762	18552.536601949454	797.4553055887253	0	509.8
PNW	1763	18129.214114403414	1330.1861014680376	0	509.8
PNW	1764	17747.417017781132	1810.2784604571343	0	509.8
PNW	1765	17474.936890634475	2275.362588811489	0	509.8
PNW	1766	17265.203083891614	3097.9381628928168	0	509.8
PNW	1767	17014.240050651264	3968.7329831609413	0	509.8
PNW	1768	16901.196083106493	4023.002258695036	0	509.8
PNW	1769	16980.437752325586	3807.966601408121	0	509.8
PNW	1770	17306.73064694293	3769.0231577368872	0	509.8
PNW	1771	18304.449982179467	2962.8731901160468	0	509.8
PNW	1772	18274.9488556922	2294.288875349352	0	509.8
PNW	1773	17531.313600942914	2043.3208774190225	0	509.8
PNW	1774	16589.998107694577	1655.7530982110745	0	509.8
PNW	1775	15503.87793165729	1301.1813145656529	0	509.8
PNW	1776	14594.779293610769	974.093400388251	0	509.8
PNW	1777	14003.883643282124	31.40656376296389	0	509.8
PNW	1778	13701.601010119506	103.83642980545807	0	509.8
PNW	1779	13652.135288250198	87.13495518362309	0	509.8
PNW	1780	13815.474508431738	152.16358412288608	0	509.8
PNW	1781	14416.905983905552	197.7883135577864	0	509.8
PNW	1782	15423.608195415243	247.6249298867276	0	509.8
PNW	1783	16469.455816510777	409.5594444627677	0	509.8
PNW	1784	17170.984600905846	674.4863917554327	0	509.8
PNW	1785	17684.744654936836	865.6038496988475	0	509.8
PNW	1786	17813.097094595603	1864.162161576744	0	509.8
PNW	1787	17549.960688526306	3229.418462081488	0	509.8
PNW	1788	17182.222995601616	4723.035920307116	0	509.8
PNW	1789	16782.538167842442	5272.687311363062	0	509.8
PNW	1790	16405.54372241124	5481.735705998886	0	509.8
PNW	1791	16173.64065379431	5796.726510107766	0	509.8
PNW	1792	16123.736180651284	5634.069731167656	0	509.8
PNW	1793	16366.202168973336	5896.278019328215	0	509.8
PNW	1794	16838.662877084822	5896.923198868792	0	509.8
PNW	1795	17813.095666410532	5392.24732143436	0	509.8
PNW	1796	18061.22202810081	5801.218396942743	0	509.8
PNW	1797	17515.07709524717	5418.70348668738	0	509.8
PNW	1798	16702.14529898539	4849.493993045692	0	509.8
PNW	1799	15770.198304948677	4630.739552945971	0	509.8
PNW	1800	14952.165314870539	4453.645510975952	0	509.8
PNW	1801	13869.221860895286	63.90221068141248	0	509.8
PNW	1802	13678.976675291458	102.26685906496132	0	509.8
PNW	1803	13675.559703978648	122.60362118237988	0	509.8
PNW	1804	13950.155407473032	157.96750834654802	0	509.8
PNW	1805	14562.66331826642	210.01438396404075	0	509.8
PNW	1806	15547.83008395522	303.6521106102158	0	509.8
PNW	1807	16550.205007164484	460.5157138742524	0	509.8
PNW	1808	17149.489482901867	498.9736487331462	0	509.8
PNW	1809	17398.177836440453	343.4393990946753	0	509.8
PNW	1810	17243.699880857606	204.6503280034289	0	509.8
PNW	1811	16832.55834723157	268.86349894063306	0	509.8
PNW	1812	16406.558042984037	387.2847097536905	0	509.8
PNW	1813	16011.77032453441	381.31428636536316	0	509.8
PNW	1814	15646.711145049108	392.9636120169042	0	509.8
PNW	1815	15404.778442258581	385.74545977927323	0	509.8
PNW	1816	15365.055485409534	524.9009722735561	0	509.8
PNW	1817	15621.039647339561	607.595745904197	0	509.8
PNW	1818	16169.69357736413	808.5145579554262	0	509.8
PNW	1819	17429.533667508204	1147.5266696830008	0	509.8
PNW	1820	18019.720901908866	1823.1292952394888	0	509.8
PNW	1821	17432.034561474367	2180.3480985385777	0	509.8
PNW	1822	16468.792918720254	2752.4438958191367	0	509.8
PNW	1823	15296.778904403694	3269.5659383043453	0	509.8
PNW	1824	14387.387567235613	3614.012060173095	0	509.8
PNW	1825	13539.745581643972	515.7479719492003	0	509.8
PNW	1826	13449.749812638018	239.2111440106559	0	509.8
PNW	1827	13552.742195399764	76.68106309759156	0	509.8
PNW	1828	13960.632198895206	13.478173851997395	0	509.8
PNW	1829	14967.911453740819	17.495012344201204	0	509.8
PNW	1830	16766.882389289847	24.247903753311963	0	509.8
PNW	1831	19136.748732924545	27.002507114746642	0	509.8
PNW	1832	19773.333398187035	35.869103823583124	0	509.8
PNW	1833	19134.31331524755	69.86489565059057	0	509.8
PNW	1834	18330.878425001203	210.93276664778182	0	509.8
PNW	1835	17702.837629360645	307.34787044859297	0	509.8
PNW	1836	17227.10079116256	590.6185494865401	0	509.8
PNW	1837	16787.098443740215	883.7343123301965	0	509.8
PNW	1838	16439.241060493157	1230.9789831307114	0	509.8
PNW	1839	16231.267813236718	1354.0185975452666	0	509.8
PNW	1840	16106.600628155515	2128.6300082003786	0	509.8
PNW	1841	16221.306082585308	2977.186210620592	0	509.8
PNW	1842	16754.833542442233	3218.517444273211	0	509.8
PNW	1843	18053.7774324142	3453.087008098915	0	509.8
PNW	1844	18476.026970925952	3935.053645846304	0	509.8
PNW	1845	17823.407072521564	4110.791704054164	0	509.8
PNW	1846	16550.49145663745	4292.926320155642	0	509.8
PNW	1847	15256.124165892299	4155.211535000974	0	509.8
PNW	1848	14220.103803308508	4602.126643621104	0	509.8
PNW	1849	14178.287108873374	565.7578013022386	0	509.8
PNW	1850	14037.862610581973	905.7382278846487	0	509.8
PNW	1851	14112.134084121584	1364.2959136842007	0	509.8
PNW	1852	14423.408337236353	1707.2065256129736	0	509.8
PNW	1853	15335.82072919819	1418.6216146079666	0	509.8
PNW	1854	17034.895883635883	1421.7541860083663	0	509.8
PNW	1855	19337.240125572018	1567.9889213701706	0	509.8
PNW	1856	20084.38758836398	2099.310134873885	0	509.8
PNW	1857	19595.864397282185	1441.8703266897433	0	509.8
PNW	1858	18919.761662413574	756.683894094713	0	509.8
PNW	1859	18353.24300383683	291.3171602146258	0	509.8
PNW	1860	17806.119086651895	83.6258439291477	0	509.8
PNW	1861	17378.775458767956	172.67787814583576	0	509.8
PNW	1862	17041.181508231628	474.60604329236196	0	509.8
PNW	1863	16756.98914450152	901.5513531885966	0	509.8
PNW	1864	16620.30546998883	2047.7557511165048	0	509.8
PNW	1865	16877.857464446217	3715.421429374139	0	509.8
PNW	1866	17595.225762342205	5018.46616023074	0	509.8
PNW	1867	18848.231059532605	5320.055140143404	0	509.8
PNW	1868	19108.457380370448	5428.243955031096	0	509.8
PNW	1869	18373.5492107539	5261.3011854731185	0	509.8
PNW	1870	17064.467872416943	5352.109836461401	0	509.8
PNW	1871	15685.187591560227	5333.073512843355	0	509.8
PNW	1872	14607.139573042361	5005.793886150681	0	509.8
PNW	1873	13826.706360153168	1677.1166584151001	0	509.8
PNW	1874	13613.408713305897	859.3130976751256	0	509.8
PNW	1875	13554.013030489234	433.34836924888856	0	509.8
PNW	1876	13783.569993724264	258.8171452152476	0	509.8
PNW	1877	14523.368734210531	171.8326353304811	0	509.8
PNW	1878	16138.143210586812	111.86399719655995	0	509.8
PNW	1879	18270.364916890292	74.99827770861681	0	509.8
PNW	1880	19326.57652234784	40.52380719733701	0	509.8
PNW	1881	19213.412654068226	15.921673391528753	0	509.8
PNW	1882	18785.015245550683	37.780241844220775	0	509.8
PNW	1883	18543.627396075448	66.45274681528119	0	509.8
PNW	1884	18249.562964676712	74.66095412072198	0	509.8
PNW	1885	18027.49820871873	56.153133436464024	0	509.8
PNW	1886	17818.35102453958	66.61016466120371	0	509.8
PNW	1887	17554.347414238706	79.87822578506692	0	509.8
PNW	1888	17664.511242904384	88.04145644055019	0	509.8
PNW	1889	18076.24344791369	54.871303630892	0	509.8
PNW	1890	18724.36137035372	30.853864129887363	0	509.8
PNW	1891	19689.75600935345	64.0914817000174	0	509.8
PNW	1892	19812.746142731048	341.6638187453605	0	509.8
PNW	1893	19102.20455406961	1134.9014796816432	0	509.8
PNW	1894	17832.804774184584	1551.7241088648325	0	509.8
PNW	1895	16241.436244559367	2460.8430493909364	0	509.8
PNW	1896	15100.672966264943	2680.890456168588	0	509.8
PNW	1897	14663.60947615706	2164.5090457609167	0	509.8
PNW	1898	14425.395573757518	2156.1872331478808	0	509.8
PNW	1899	14413.918023142942	2318.071621462624	0	509.8
PNW	1900	14699.588232544382	2446.8363125992983	0	509.8
PNW	1901	15531.381659383382	2176.595216477599	0	509.8
PNW	1902	17042.92175705766	1988.0754481461886	0	509.8
PNW	1903	19270.527723118663	1943.9307509873333	0	509.8
PNW	1904	20126.094579877492	1737.8402238590193	0	509.8
PNW	1905	19807.652741856087	1702.6763712828686	0	509.8
PNW	1906	19312.29845587528	1569.1922629260382	0	509.8
PNW	1907	18836.37068078389	1260.5367902557425	0	509.8
PNW	1908	18287.458958615567	880.6935178981099	0	509.8
PNW	1909	17795.034678606164	466.75874141802063	0	509.8
PNW	1910	17448.787615807436	264.37672641530145	0	509.8
PNW	1911	17126.639536812625	174.1437028688564	0	509.8
PNW	1912	17027.85360018991	106.2287757718302	0	509.8
PNW	1913	17305.041382556694	79.30854973501512	0	509.8
PNW	1914	17941.347993501648	46.35640583102997	0	509.8
PNW	1915	19056.31413753816	121.64367698793177	0	509.8
PNW	1916	19474.229509376124	271.1011974744816	0	509.8
PNW	1917	18908.639660939603	245.4096954476452	0	509.8
PNW	1918	17762.058623172386	171.8202971272813	0	509.8
PNW	1919	16365.249054591312	148.83198843373052	0	509.8
PNW	1920	15325.2817214464	126.11176429694666	0	509.8
PNW	1921	14905.444005746614	431.4785316642656	0	509.8
PNW	1922	14710.954335547449	287.3578796006978	0	509.8
PNW	1923	14747.727046132575	269.05139165899124	0	509.8
PNW	1924	15057.029294561333	222.92525765804953	0	509.8
PNW	1925	15951.113255467131	159.4823965764015	0	509.8
PNW	1926	17529.979929754158	155.70330880157425	0	509.8
PNW	1927	19685.98823263643	79.99886315100579	0	509.8
PNW	1928	20453.172142758358	59.87644972038465	0	509.8
PNW	1929	20147.99432453544	40.735617432720666	0	509.8
PNW	1930	19570.426651654725	36.809292860892256	0	509.8
PNW	1931	18898.458723180625	90.42816326297968	0	509.8
PNW	1932	18365.684998421366	156.32497673396568	0	509.8
PNW	1933	17823.64431882474	139.43360154428152	0	509.8
PNW	1934	17397.39308141281	169.69084008871332	0	509.8
PNW	1935	17013.967009385102	135.18826328821376	0	509.8
PNW	1936	16870.948289240492	114.20696635750521	0	509.8
PNW	1937	17146.29781007726	89.31570382300067	0	509.8
PNW	1938	17673.62151464884	90.62447883629495	0	509.8
PNW	1939	18681.990438532568	166.18168768986297	0	509.8
PNW	1940	19034.443107783824	149.519347413722	0	509.8
PNW	1941	18416.509361236083	148.66046391363497	0	509.8
PNW	1942	17479.574376265384	106.25615872510888	0	509.8
PNW	1943	16317.032172700463	66.624820078215	0	509.8
PNW	1944	15362.417768609112	31.287898931758427	0	509.8
PNW	1945	15296.427938256145	577.6004629104817	0	509.8
PNW	1946	15057.137578985546	508.53486091429113	0	509.8
PNW	1947	15052.777888148037	240.5023988303	0	509.8
PNW	1948	15306.97402311038	270.65037930931646	0	509.8
PNW	1949	15856.776118740014	354.53474853010346	0	509.8
PNW	1950	17086.794036534677	410.46773488488174	0	509.8
PNW	1951	18189.59216451519	584.0216513077178	0	509.8
PNW	1952	18959.104777046297	842.3608407355574	0	509.8
PNW	1953	19403.71309684564	955.0929833650928	0	509.8
PNW	1954	19483.801432713182	1369.1070684513934	0	509.8
PNW	1955	19157.55109656613	1346.7440746433492	0	509.8
PNW	1956	18762.50759030184	2413.673642822549	0	509.8
PNW	1957	18275.15003070511	3715.327339622475	0	509.8
PNW	1958	17788.73290277678	5026.530654833524	0	509.8
PNW	1959	17523.021507589652	5592.15893044775	0	509.8
PNW	1960	17555.604705257014	4985.025136437594	0	509.8
PNW	1961	17852.86119003275	4631.308266670719	0	509.8
PNW	1962	18283.447600113584	4422.040337858043	0	509.8
PNW	1963	18992.97980685019	3496.35207314343	0	509.8
PNW	1964	19030.616783279598	2854.9370531368927	0	509.8
PNW	1965	18303.57497989925	2705.283011342924	0	509.8
PNW	1966	17433.149599583565	2069.3380470326765	0	509.8
PNW	1967	16371.319779799436	1752.9822012984268	0	509.8
PNW	1968	15467.61246307565	1659.6169839419622	0	509.8
PNW	1969	14807.068016528045	274.5589211908605	0	509.8
PNW	1970	14520.099935121743	329.12135915579444	0	509.8
PNW	1971	14477.049103900716	241.3250189340678	0	509.8
PNW	1972	14698.909532337644	286.6021891531258	0	509.8
PNW	1973	15222.694887913442	360.8547778112293	0	509.8
PNW	1974	16124.833501906096	284.0740222881026	0	509.8
PNW	1975	17015.381464495178	320.19616342659424	0	509.8
PNW	1976	17660.398456525338	371.29577913141577	0	509.8
PNW	1977	18031.222501006912	397.0141297464544	0	509.8
PNW	1978	18134.24614920004	461.1606195154345	0	509.8
PNW	1979	17972.078438630255	534.5234245699958	0	509.8
PNW	1980	17656.809387017645	762.1687193650748	0	509.8
PNW	1981	17356.437570461818	799.3603960501779	0	509.8
PNW	1982	16962.254170385768	722.3125981324413	0	509.8
PNW	1983	16772.545115545832	504.36928957220175	0	509.8
PNW	1984	16900.21925834451	525.8587079249015	0	509.8
PNW	1985	17330.20975129015	630.2873221413964	0	509.8
PNW	1986	18117.008976876616	368.0551274743663	0	509.8
PNW	1987	19160.770867730243	216.41108329531932	0	509.8
PNW	1988	19493.03704698694	327.2826923448687	0	509.8
PNW	1989	18853.485553300958	302.5756088265366	0	509.8
PNW	1990	17693.374114900544	387.55648874054367	0	509.8
PNW	1991	16366.316547776994	139.52033664799134	0	509.8
PNW	1992	15394.305570133547	395.78835479498537	0	509.8
PNW	1993	15169.282592312451	208.29215213223148	0	509.8
PNW	1994	15014.438409135268	265.49858824886263	0	509.8
PNW	1995	15056.691337908933	413.4727892294316	0	509.8
PNW	1996	15468.717207213638	610.4586123233668	0	509.8
PNW	1997	16455.77919050085	1092.7941768425278	0	509.8
PNW	1998	18325.7347687338	1631.8460365047501	0	509.8
PNW	1999	20533.90411608055	1793.4528576752482	0	509.8
PNW	2000	21300.050537713723	1985.8483993631048	0	509.8
PNW	2001	21077.252158382344	1761.5928035410348	0	509.8
PNW	2002	20618.420289536974	1794.9147759357336	0	509.8
PNW	2003	20183.182174050922	2059.3300069983693	0	509.8
PNW	2004	19608.14215337049	3284.3323501726068	0	509.8
PNW	2005	19089.906819793312	3669.408492898729	0	509.8
PNW	2006	18691.56740063771	3434.601482787157	0	509.8
PNW	2007	18388.666768384475	2717.82737010412	0	509.8
PNW	2008	18291.847700003585	2771.29592787308	0	509.8
PNW	2009	18461.36232437512	2507.9975050444245	0	509.8
PNW	2010	19068.74242344145	2685.943846499856	0	509.8
PNW	2011	20357.833978342984	2798.0775755906407	0	509.8
PNW	2012	20823.24928293252	3051.0522796352416	0	509.8
PNW	2013	20205.037778286754	3782.507990010653	0	509.8
PNW	2014	18897.849709135924	3599.6927746654706	0	509.8
PNW	2015	17319.78882062262	3110.4465897592327	0	509.8
PNW	2016	16237.330306187054	2423.560101598099	0	509.8
PNW	2017	15900.513719995313	58.666975663544534	0	509.8
PNW	2018	15715.627554321887	17.422451986083153	0	509.8
PNW	2019	15763.069263179346	42.815960436387314	0	509.8
PNW	2020	16148.604634734751	89.05567972976759	0	509.8
PNW	2021	17148.400655071884	67.02519746682346	0	509.8
PNW	2022	19004.10223066419	77.31924770294415	0	509.8
PNW	2023	21159.507967092624	206.92862546366771	0	509.8
PNW	2024	21871.5524931375	362.7058449591392	0	509.8
PNW	2025	21448.973641452074	556.4025135646066	0	509.8
PNW	2026	20788.320114322858	852.5614249660422	0	509.8
PNW	2027	20133.296691325715	860.9879703710765	0	509.8
PNW	2028	19569.89968952175	992.6242742659264	0	509.8
PNW	2029	19104.76787492641	1045.8026081058017	0	509.8
PNW	2030	18784.44670558166	1390.095311242541	0	509.8
PNW	2031	18523.651216737937	1992.769537218791	0	509.8
PNW	2032	18480.67664582281	3181.237236526753	0	509.8
PNW	2033	18730.04950770833	2959.216764197269	0	509.8
PNW	2034	19533.566028502293	3577.922566200822	0	509.8
PNW	2035	20626.898943662603	4046.734558532218	0	509.8
PNW	2036	20997.41064800779	4707.76288388655	0	509.8
PNW	2037	20220.78331126512	4720.292610672957	0	509.8
